Season,RaceName,Country,Driver,Team,LapNumber,Stint,Compound,TyreLife,PitInTime,Position,position_before_pit,position_3laps_after_pit,positions_gained,undercut_successful,strategy_outcome
2021,Russia,Russia,GAS,AlphaTauri,33.0,1.0,HARD,33.0,7139.5,10.0,,,,,Unknown
2021,Russia,Russia,GIO,Alfa Romeo Racing,36.0,1.0,HARD,36.0,7465.695,16.0,,,,,Unknown
2021,Russia,Russia,HAM,Mercedes,26.0,1.0,MEDIUM,26.0,6411.444,4.0,,,,,Unknown
2021,Russia,Russia,HAM,Mercedes,49.0,2.0,HARD,23.0,8730.666,2.0,4.0,,,,Unknown
2021,Russia,Russia,LAT,Williams,13.0,1.0,MEDIUM,13.0,5125.5,19.0,,,,,Unknown
2021,Russia,Russia,LAT,Williams,47.0,2.0,HARD,34.0,8615.309,17.0,19.0,,,,Unknown
2021,Russia,Russia,LEC,Ferrari,35.0,1.0,HARD,35.0,7325.408,5.0,,,,,Unknown
2021,Russia,Russia,MAZ,Haas F1 Team,14.0,1.0,MEDIUM,14.0,5227.829,17.0,,,,,Unknown
2021,Russia,Russia,MAZ,Haas F1 Team,46.0,2.0,HARD,32.0,8583.933,19.0,17.0,,,,Unknown
2021,Russia,Russia,MSC,Haas F1 Team,20.0,1.0,MEDIUM,20.0,5854.643,17.0,,,,,Unknown
2021,Russia,Russia,MSC,Haas F1 Team,32.0,2.0,HARD,12.0,7096.189,20.0,17.0,,,,Unknown
2021,Russia,Russia,NOR,McLaren,28.0,1.0,MEDIUM,28.0,6602.153,1.0,,,,,Unknown
2021,Russia,Russia,OCO,Alpine,15.0,1.0,MEDIUM,15.0,5306.206,8.0,,,,,Unknown
2021,Russia,Russia,PER,Red Bull Racing,36.0,1.0,HARD,36.0,7410.837,1.0,,,,,Unknown
2021,Russia,Russia,PER,Red Bull Racing,50.0,2.0,MEDIUM,14.0,8915.393,7.0,1.0,,,,Unknown
2021,Russia,Russia,RAI,Alfa Romeo Racing,15.0,1.0,MEDIUM,15.0,5307.346,10.0,,,,,Unknown
2021,Russia,Russia,RAI,Alfa Romeo Racing,47.0,2.0,HARD,32.0,8578.015,15.0,10.0,,,,Unknown
2021,Russia,Russia,RIC,McLaren,22.0,1.0,MEDIUM,22.0,6009.519,6.0,,,,,Unknown
2021,Russia,Russia,RIC,McLaren,48.0,2.0,HARD,26.0,8674.429,8.0,6.0,,,,Unknown
2021,Russia,Russia,RUS,Williams,13.0,1.0,MEDIUM,13.0,5093.562,6.0,,,,,Unknown
2021,Russia,Russia,RUS,Williams,47.0,2.0,HARD,34.0,8575.402,13.0,6.0,,,,Unknown
2021,Russia,Russia,SAI,Ferrari,14.0,1.0,MEDIUM,14.0,5192.474,3.0,,,,,Unknown
2021,Russia,Russia,SAI,Ferrari,48.0,2.0,HARD,34.0,8672.414,7.0,3.0,,,,Unknown
2021,Russia,Russia,STR,Aston Martin,12.0,1.0,MEDIUM,12.0,4992.095,7.0,,,,,Unknown
2021,Russia,Russia,STR,Aston Martin,48.0,2.0,HARD,36.0,8700.056,12.0,7.0,,,,Unknown
2021,Russia,Russia,TSU,AlphaTauri,13.0,1.0,MEDIUM,13.0,5127.486,20.0,,,,,Unknown
2021,Russia,Russia,TSU,AlphaTauri,47.0,2.0,HARD,34.0,8622.903,18.0,20.0,,,,Unknown
2021,Russia,Russia,TSU,AlphaTauri,49.0,3.0,SOFT,2.0,8910.473,17.0,18.0,,,,Unknown
2021,Russia,Russia,VER,Red Bull Racing,26.0,1.0,HARD,26.0,6417.48,6.0,,,,,Unknown
2021,Russia,Russia,VER,Red Bull Racing,48.0,2.0,MEDIUM,22.0,8670.622,6.0,6.0,,,,Unknown
2021,Russia,Russia,VET,Aston Martin,26.0,1.0,MEDIUM,26.0,6427.782,10.0,,,,,Unknown
2021,Saudi Arabia,Saudi Arabia,ALO,Alpine,10.0,1.0,MEDIUM,10.0,4701.808,13.0,,,,,Unknown
2021,Saudi Arabia,Saudi Arabia,ALO,Alpine,44.0,4.0,HARD,34.0,10807.985,13.0,13.0,,,,Unknown
2021,Saudi Arabia,Saudi Arabia,BOT,Mercedes,10.0,1.0,MEDIUM,17.0,4671.117,3.0,,,,,Unknown
2021,Saudi Arabia,Saudi Arabia,HAM,Mercedes,10.0,1.0,MEDIUM,19.0,4662.299,1.0,,,,,Unknown
2021,Saudi Arabia,Saudi Arabia,LAT,Williams,10.0,1.0,MEDIUM,10.0,4716.709,16.0,,,,,Unknown
2021,Saudi Arabia,Saudi Arabia,LEC,Ferrari,10.0,1.0,MEDIUM,15.0,4674.817,4.0,,,,,Unknown
2021,Saudi Arabia,Saudi Arabia,NOR,McLaren,10.0,1.0,SOFT,14.0,4687.91,7.0,,,,,Unknown
2021,Saudi Arabia,Saudi Arabia,PER,Red Bull Racing,10.0,1.0,MEDIUM,17.0,4678.059,5.0,,,,,Unknown
2021,Saudi Arabia,Saudi Arabia,RAI,Alfa Romeo Racing,26.0,3.0,HARD,13.0,8967.684,15.0,,,,,Unknown
2021,Saudi Arabia,Saudi Arabia,RUS,Williams,9.0,1.0,MEDIUM,9.0,4585.972,17.0,,,,,Unknown
2021,Saudi Arabia,Saudi Arabia,STR,Aston Martin,9.0,1.0,MEDIUM,9.0,4583.683,16.0,,,,,Unknown
2021,Saudi Arabia,Saudi Arabia,VET,Aston Martin,44.0,3.0,MEDIUM,29.0,10816.466,14.0,,,,,Unknown
2021,Spain,Spain,ALO,Alpine,21.0,1.0,SOFT,24.0,3892.076,11.0,,,,,Unknown
2021,Spain,Spain,ALO,Alpine,61.0,2.0,MEDIUM,40.0,7301.618,15.0,11.0,,,,Unknown
2021,Spain,Spain,BOT,Mercedes,23.0,1.0,SOFT,26.0,4038.673,4.0,,,,,Unknown
2021,Spain,Spain,BOT,Mercedes,53.0,2.0,MEDIUM,30.0,6533.815,3.0,4.0,,,,Unknown
2021,Spain,Spain,GAS,AlphaTauri,18.0,1.0,SOFT,18.0,3638.062,15.0,,,,,Unknown
2021,Spain,Spain,GAS,AlphaTauri,47.0,2.0,MEDIUM,29.0,6107.583,12.0,15.0,,,,Unknown
2021,Spain,Spain,GIO,Alfa Romeo Racing,8.0,1.0,SOFT,8.0,2706.976,15.0,,,,,Unknown
2021,Spain,Spain,GIO,Alfa Romeo Racing,39.0,2.0,MEDIUM,34.0,5452.395,17.0,15.0,,,,Unknown
2021,Spain,Spain,HAM,Mercedes,28.0,1.0,SOFT,32.0,4447.343,1.0,,,,,Unknown
2021,Spain,Spain,HAM,Mercedes,42.0,2.0,MEDIUM,14.0,5613.25,2.0,1.0,,,,Unknown
2021,Spain,Spain,LAT,Williams,9.0,1.0,SOFT,9.0,2830.786,18.0,,,,,Unknown
2021,Spain,Spain,LAT,Williams,27.0,2.0,MEDIUM,18.0,4413.224,12.0,18.0,,,,Unknown
2021,Spain,Spain,LAT,Williams,50.0,3.0,MEDIUM,23.0,6379.459,16.0,12.0,,,,Unknown
2021,Spain,Spain,LEC,Ferrari,28.0,1.0,SOFT,31.0,4460.546,3.0,,,,,Unknown
2021,Spain,Spain,LEC,Ferrari,58.0,2.0,MEDIUM,30.0,6965.987,4.0,3.0,,,,Unknown
2021,Spain,Spain,MAZ,Haas F1 Team,22.0,1.0,SOFT,22.0,4000.936,19.0,,,,,Unknown
2021,Spain,Spain,MAZ,Haas F1 Team,42.0,2.0,MEDIUM,20.0,5737.331,19.0,19.0,,,,Unknown
2021,Spain,Spain,MSC,Haas F1 Team,23.0,1.0,SOFT,23.0,4080.114,16.0,,,,,Unknown
2021,Spain,Spain,MSC,Haas F1 Team,50.0,2.0,MEDIUM,27.0,6393.689,18.0,16.0,,,,Unknown
2021,Spain,Spain,NOR,McLaren,23.0,1.0,SOFT,26.0,4056.087,8.0,,,,,Unknown
2021,Spain,Spain,NOR,McLaren,51.0,2.0,MEDIUM,28.0,6429.182,9.0,8.0,,,,Unknown
2021,Spain,Spain,OCO,Alpine,23.0,1.0,SOFT,26.0,4054.148,7.0,,,,,Unknown
2021,Spain,Spain,PER,Red Bull Racing,27.0,1.0,SOFT,30.0,4387.036,5.0,,,,,Unknown
2021,Spain,Spain,PER,Red Bull Racing,57.0,2.0,MEDIUM,30.0,6895.991,5.0,5.0,,,,Unknown
2021,Spain,Spain,RAI,Alfa Romeo Racing,37.0,1.0,MEDIUM,37.0,5261.793,13.0,,,,,Unknown
2021,Spain,Spain,RIC,McLaren,25.0,1.0,SOFT,28.0,4217.152,5.0,,,,,Unknown
2021,Spain,Spain,RIC,McLaren,46.0,2.0,MEDIUM,21.0,5989.511,6.0,5.0,,,,Unknown
2021,Spain,Spain,RUS,Williams,9.0,1.0,SOFT,9.0,2827.401,15.0,,,,,Unknown
2021,Spain,Spain,RUS,Williams,28.0,2.0,MEDIUM,19.0,4492.781,9.0,15.0,,,,Unknown
2021,Spain,Spain,SAI,Ferrari,22.0,1.0,SOFT,25.0,3970.489,9.0,,,,,Unknown
2021,Spain,Spain,SAI,Ferrari,46.0,2.0,MEDIUM,24.0,5990.875,7.0,9.0,,,,Unknown
2021,Spain,Spain,STR,Aston Martin,22.0,1.0,SOFT,22.0,3976.311,10.0,,,,,Unknown
2021,Spain,Spain,STR,Aston Martin,39.0,2.0,MEDIUM,17.0,5429.184,11.0,10.0,,,,Unknown
2021,Spain,Spain,VER,Red Bull Racing,24.0,1.0,SOFT,27.0,4112.892,2.0,,,,,Unknown
2021,Spain,Spain,VER,Red Bull Racing,60.0,2.0,MEDIUM,36.0,7098.814,2.0,2.0,,,,Unknown
2021,Spain,Spain,VET,Aston Martin,21.0,1.0,SOFT,21.0,3893.645,13.0,,,,,Unknown
2021,Spain,Spain,VET,Aston Martin,38.0,2.0,MEDIUM,17.0,5348.697,13.0,13.0,,,,Unknown
2021,São Paulo,Brazil,ALO,Alpine,7.0,1.0,MEDIUM,7.0,4312.807,11.0,,,,,Unknown
2021,São Paulo,Brazil,ALO,Alpine,8.0,2.0,MEDIUM,8.0,4445.408,11.0,11.0,,,,Unknown
2021,São Paulo,Brazil,ALO,Alpine,34.0,3.0,MEDIUM,34.0,6556.971,9.0,11.0,,,,Unknown
2021,São Paulo,Brazil,BOT,Mercedes,7.0,1.0,MEDIUM,7.0,4299.036,4.0,,2.0,,,Unknown
2021,São Paulo,Brazil,BOT,Mercedes,8.0,2.0,MEDIUM,8.0,4431.429,4.0,4.0,,,,Unknown
2021,São Paulo,Brazil,BOT,Mercedes,30.0,3.0,MEDIUM,30.0,6221.248,1.0,4.0,,,,Unknown
2021,São Paulo,Brazil,BOT,Mercedes,41.0,4.0,HARD,11.0,7051.325,2.0,1.0,,,,Unknown
2021,São Paulo,Brazil,GAS,AlphaTauri,7.0,1.0,MEDIUM,7.0,4305.963,8.0,,7.0,,,Unknown
2021,São Paulo,Brazil,GAS,AlphaTauri,8.0,2.0,MEDIUM,8.0,4439.201,8.0,8.0,,,,Unknown
2021,São Paulo,Brazil,GAS,AlphaTauri,25.0,3.0,MEDIUM,25.0,5848.057,8.0,8.0,,,,Unknown
2021,São Paulo,Brazil,GAS,AlphaTauri,51.0,4.0,HARD,26.0,7827.873,7.0,8.0,,,,Unknown
2021,São Paulo,Brazil,GIO,Alfa Romeo Racing,7.0,1.0,MEDIUM,7.0,4315.821,13.0,,15.0,,,Unknown
2021,São Paulo,Brazil,GIO,Alfa Romeo Racing,8.0,2.0,MEDIUM,8.0,4448.11,13.0,13.0,,,,Unknown
2021,São Paulo,Brazil,GIO,Alfa Romeo Racing,29.0,3.0,MEDIUM,29.0,6171.528,13.0,13.0,,,,Unknown
2021,São Paulo,Brazil,GIO,Alfa Romeo Racing,42.0,4.0,HARD,13.0,7189.995,15.0,13.0,,,,Unknown
2021,São Paulo,Brazil,HAM,Mercedes,7.0,1.0,MEDIUM,7.0,4297.672,3.0,,1.0,,,Unknown
2021,São Paulo,Brazil,HAM,Mercedes,8.0,2.0,MEDIUM,8.0,4429.545,3.0,3.0,,,,Unknown
2021,São Paulo,Brazil,HAM,Mercedes,26.0,3.0,MEDIUM,26.0,5907.522,3.0,3.0,,,,Unknown
2021,São Paulo,Brazil,HAM,Mercedes,43.0,4.0,HARD,17.0,7193.355,1.0,3.0,,,,Unknown
2021,São Paulo,Brazil,LAT,Williams,7.0,1.0,MEDIUM,7.0,4319.474,16.0,,18.0,,,Unknown
2021,São Paulo,Brazil,LAT,Williams,8.0,2.0,MEDIUM,8.0,4453.289,16.0,16.0,,,,Unknown
2021,São Paulo,Brazil,LAT,Williams,13.0,3.0,MEDIUM,13.0,4947.475,19.0,16.0,,,,Unknown
2021,São Paulo,Brazil,LAT,Williams,39.0,4.0,HARD,26.0,6970.822,18.0,19.0,,,,Unknown
2021,São Paulo,Brazil,LEC,Ferrari,7.0,1.0,MEDIUM,7.0,4300.727,5.0,,6.0,,,Unknown
2021,São Paulo,Brazil,LEC,Ferrari,8.0,2.0,MEDIUM,8.0,4433.305,5.0,5.0,,,,Unknown
2021,São Paulo,Brazil,LEC,Ferrari,27.0,3.0,MEDIUM,27.0,5994.135,4.0,5.0,,,,Unknown
2021,São Paulo,Brazil,LEC,Ferrari,52.0,4.0,MEDIUM,25.0,7892.804,6.0,4.0,,,,Unknown
2021,São Paulo,Brazil,MAZ,Haas F1 Team,7.0,1.0,MEDIUM,7.0,4317.273,14.0,,,,,Unknown
2021,São Paulo,Brazil,MAZ,Haas F1 Team,8.0,2.0,MEDIUM,8.0,4451.144,14.0,14.0,,,,Unknown
2021,São Paulo,Brazil,MAZ,Haas F1 Team,34.0,3.0,MEDIUM,34.0,6596.211,19.0,14.0,,,,Unknown
2021,São Paulo,Brazil,MSC,Haas F1 Team,7.0,1.0,MEDIUM,7.0,4318.274,15.0,,20.0,,,Unknown
2021,São Paulo,Brazil,MSC,Haas F1 Team,8.0,2.0,MEDIUM,8.0,4451.904,15.0,15.0,18.0,-3.0,False,Position Lost
2021,São Paulo,Brazil,MSC,Haas F1 Team,11.0,3.0,MEDIUM,11.0,4770.418,20.0,15.0,,,,Unknown
2021,São Paulo,Brazil,MSC,Haas F1 Team,29.0,4.0,HARD,18.0,6234.926,20.0,20.0,,,,Unknown
2021,São Paulo,Brazil,MSC,Haas F1 Team,61.0,5.0,MEDIUM,32.0,8710.144,18.0,20.0,,,,Unknown
2021,São Paulo,Brazil,NOR,McLaren,1.0,1.0,MEDIUM,1.0,3830.923,20.0,,20.0,,,Unknown
2021,São Paulo,Brazil,NOR,McLaren,6.0,2.0,HARD,5.0,4268.775,20.0,20.0,10.0,10.0,True,Strong Gain
2021,São Paulo,Brazil,NOR,McLaren,7.0,3.0,HARD,6.0,4364.914,20.0,20.0,,,,Unknown
2021,São Paulo,Brazil,NOR,McLaren,8.0,4.0,HARD,7.0,4461.241,20.0,20.0,,,,Unknown
2021,São Paulo,Brazil,NOR,McLaren,37.0,5.0,HARD,36.0,6791.974,10.0,20.0,,,,Unknown
2021,São Paulo,Brazil,OCO,Alpine,7.0,1.0,MEDIUM,7.0,4307.434,9.0,,,,,Unknown
2021,São Paulo,Brazil,OCO,Alpine,8.0,2.0,MEDIUM,8.0,4441.128,9.0,9.0,,,,Unknown
2021,São Paulo,Brazil,OCO,Alpine,30.0,3.0,MEDIUM,30.0,6248.505,6.0,9.0,,,,Unknown
2021,São Paulo,Brazil,PER,Red Bull Racing,7.0,1.0,MEDIUM,7.0,4295.164,2.0,,2.0,,,Unknown
2021,São Paulo,Brazil,PER,Red Bull Racing,8.0,2.0,MEDIUM,8.0,4428.608,2.0,2.0,4.0,-2.0,False,Position Lost
2021,São Paulo,Brazil,PER,Red Bull Racing,28.0,3.0,MEDIUM,28.0,6061.87,2.0,2.0,,,,Unknown
2021,São Paulo,Brazil,PER,Red Bull Racing,42.0,4.0,HARD,14.0,7129.333,2.0,2.0,,,,Unknown
2021,São Paulo,Brazil,PER,Red Bull Racing,69.0,5.0,HARD,27.0,9126.756,4.0,2.0,,,,Unknown
2021,São Paulo,Brazil,RAI,Alfa Romeo Racing,7.0,1.0,MEDIUM,7.0,4322.014,17.0,,12.0,,,Unknown
2021,São Paulo,Brazil,RAI,Alfa Romeo Racing,8.0,2.0,MEDIUM,8.0,4455.626,17.0,17.0,,,,Unknown
2021,São Paulo,Brazil,RAI,Alfa Romeo Racing,28.0,3.0,MEDIUM,28.0,6098.742,16.0,17.0,,,,Unknown
2021,São Paulo,Brazil,RAI,Alfa Romeo Racing,52.0,4.0,HARD,24.0,7939.57,12.0,16.0,,,,Unknown
2021,São Paulo,Brazil,RIC,McLaren,7.0,1.0,MEDIUM,7.0,4308.203,10.0,,10.0,,,Unknown
2021,São Paulo,Brazil,RIC,McLaren,8.0,2.0,MEDIUM,8.0,4441.777,10.0,10.0,,,,Unknown
2021,São Paulo,Brazil,RIC,McLaren,30.0,3.0,MEDIUM,30.0,6239.417,4.0,10.0,,,,Unknown
2021,São Paulo,Brazil,RIC,McLaren,49.0,4.0,HARD,19.0,7696.292,10.0,4.0,,,,Unknown
2021,São Paulo,Brazil,RUS,Williams,6.0,1.0,MEDIUM,6.0,4209.374,18.0,,16.0,,,Unknown
2021,São Paulo,Brazil,RUS,Williams,7.0,2.0,HARD,1.0,4323.133,18.0,18.0,,,,Unknown
2021,São Paulo,Brazil,RUS,Williams,8.0,3.0,HARD,2.0,4457.639,18.0,18.0,,,,Unknown
2021,São Paulo,Brazil,RUS,Williams,41.0,4.0,HARD,35.0,7113.802,16.0,18.0,,,,Unknown
2021,São Paulo,Brazil,SAI,Ferrari,7.0,1.0,MEDIUM,7.0,4302.575,6.0,,5.0,,,Unknown
2021,São Paulo,Brazil,SAI,Ferrari,8.0,2.0,MEDIUM,8.0,4434.661,6.0,6.0,,,,Unknown
2021,São Paulo,Brazil,SAI,Ferrari,26.0,3.0,MEDIUM,26.0,5920.946,6.0,6.0,,,,Unknown
2021,São Paulo,Brazil,SAI,Ferrari,53.0,4.0,MEDIUM,27.0,7971.05,5.0,6.0,,,,Unknown
2021,São Paulo,Brazil,STR,Aston Martin,7.0,1.0,MEDIUM,9.0,4314.485,12.0,,14.0,,,Unknown
2021,São Paulo,Brazil,STR,Aston Martin,8.0,2.0,MEDIUM,10.0,4447.0,12.0,12.0,,,,Unknown
2021,São Paulo,Brazil,STR,Aston Martin,22.0,3.0,MEDIUM,24.0,5632.192,15.0,12.0,,,,Unknown
2021,São Paulo,Brazil,STR,Aston Martin,47.0,4.0,HARD,27.0,7571.12,14.0,15.0,,,,Unknown
2021,São Paulo,Brazil,TSU,AlphaTauri,4.0,1.0,SOFT,4.0,4043.272,19.0,,19.0,,,Unknown
2021,São Paulo,Brazil,TSU,AlphaTauri,6.0,2.0,HARD,2.0,4257.904,19.0,19.0,12.0,7.0,True,Strong Gain
2021,São Paulo,Brazil,TSU,AlphaTauri,7.0,3.0,HARD,3.0,4354.008,19.0,19.0,,,,Unknown
2021,São Paulo,Brazil,TSU,AlphaTauri,8.0,4.0,HARD,4.0,4459.018,19.0,19.0,,,,Unknown
2021,São Paulo,Brazil,TSU,AlphaTauri,39.0,5.0,HARD,35.0,6953.651,12.0,19.0,,,,Unknown
2021,São Paulo,Brazil,VER,Red Bull Racing,7.0,1.0,MEDIUM,7.0,4293.306,1.0,,2.0,,,Unknown
2021,São Paulo,Brazil,VER,Red Bull Racing,8.0,2.0,MEDIUM,8.0,4426.989,1.0,1.0,,,,Unknown
2021,São Paulo,Brazil,VER,Red Bull Racing,27.0,3.0,MEDIUM,27.0,5979.234,1.0,1.0,,,,Unknown
2021,São Paulo,Brazil,VER,Red Bull Racing,40.0,4.0,HARD,13.0,6971.612,2.0,1.0,,,,Unknown
2021,São Paulo,Brazil,VET,Aston Martin,7.0,1.0,MEDIUM,9.0,4304.177,7.0,,10.0,,,Unknown
2021,São Paulo,Brazil,VET,Aston Martin,8.0,2.0,MEDIUM,10.0,4437.5,7.0,7.0,,,,Unknown
2021,São Paulo,Brazil,VET,Aston Martin,28.0,3.0,MEDIUM,30.0,6083.007,8.0,7.0,,,,Unknown
2021,São Paulo,Brazil,VET,Aston Martin,55.0,4.0,HARD,29.0,8151.47,10.0,8.0,,,,Unknown
2021,Turkey,Turkey,ALO,Alpine,30.0,1.0,INTERMEDIATE,30.0,6643.463,16.0,,,,,Unknown
2021,Turkey,Turkey,BOT,Mercedes,37.0,1.0,INTERMEDIATE,37.0,7220.678,1.0,,,,,Unknown
2021,Turkey,Turkey,GAS,AlphaTauri,39.0,1.0,INTERMEDIATE,39.0,7441.529,5.0,,,,,Unknown
2021,Turkey,Turkey,GIO,Alfa Romeo Racing,40.0,1.0,INTERMEDIATE,40.0,7582.739,10.0,,,,,Unknown
2021,Turkey,Turkey,HAM,Mercedes,50.0,1.0,INTERMEDIATE,50.0,8479.555,3.0,,,,,Unknown
2021,Turkey,Turkey,LAT,Williams,34.0,1.0,INTERMEDIATE,34.0,7042.715,17.0,,,,,Unknown
2021,Turkey,Turkey,LEC,Ferrari,47.0,1.0,INTERMEDIATE,47.0,8187.683,2.0,,,,,Unknown
2021,Turkey,Turkey,MAZ,Haas F1 Team,35.0,1.0,INTERMEDIATE,35.0,7180.679,20.0,,,,,Unknown
2021,Turkey,Turkey,MSC,Haas F1 Team,39.0,1.0,INTERMEDIATE,39.0,7565.647,19.0,,,,,Unknown
2021,Turkey,Turkey,NOR,McLaren,34.0,1.0,INTERMEDIATE,34.0,6981.042,7.0,,,,,Unknown
2021,Turkey,Turkey,PER,Red Bull Racing,37.0,1.0,INTERMEDIATE,37.0,7247.737,5.0,,,,,Unknown
2021,Turkey,Turkey,RAI,Alfa Romeo Racing,37.0,1.0,INTERMEDIATE,37.0,7310.597,13.0,,,,,Unknown
2021,Turkey,Turkey,RIC,McLaren,21.0,1.0,INTERMEDIATE,21.0,5778.599,16.0,,,,,Unknown
2021,Turkey,Turkey,RUS,Williams,35.0,1.0,INTERMEDIATE,35.0,7122.444,16.0,,,,,Unknown
2021,Turkey,Turkey,SAI,Ferrari,36.0,1.0,INTERMEDIATE,36.0,7173.372,8.0,,,,,Unknown
2021,Turkey,Turkey,STR,Aston Martin,39.0,1.0,INTERMEDIATE,39.0,7457.632,7.0,,,,,Unknown
2021,Turkey,Turkey,TSU,AlphaTauri,35.0,1.0,INTERMEDIATE,35.0,7120.16,14.0,,,,,Unknown
2021,Turkey,Turkey,VER,Red Bull Racing,36.0,1.0,INTERMEDIATE,36.0,7132.431,2.0,,,,,Unknown
2021,Turkey,Turkey,VET,Aston Martin,36.0,1.0,INTERMEDIATE,36.0,7196.384,11.0,,,,,Unknown
2021,USA,Qatar,ALO,Alpine,23.0,1.0,SOFT,26.0,5840.912,7.0,,,,,Unknown
2021,USA,Qatar,GAS,AlphaTauri,13.0,1.0,SOFT,16.0,4957.601,17.0,,,,,Unknown
2021,USA,Qatar,GAS,AlphaTauri,35.0,2.0,MEDIUM,25.0,6943.365,10.0,17.0,,,,Unknown
2021,USA,Qatar,GIO,Alfa Romeo Racing,15.0,1.0,SOFT,15.0,5155.013,20.0,,,,,Unknown
2021,USA,Qatar,GIO,Alfa Romeo Racing,32.0,2.0,MEDIUM,17.0,6704.158,17.0,20.0,,,,Unknown
2021,USA,Qatar,HAM,Mercedes,18.0,1.0,MEDIUM,21.0,5361.595,1.0,,,,,Unknown
2021,USA,Qatar,HAM,Mercedes,42.0,2.0,HARD,24.0,7478.346,1.0,1.0,,,,Unknown
2021,USA,Qatar,LAT,Williams,18.0,1.0,SOFT,18.0,5432.205,19.0,,,,,Unknown
2021,USA,Qatar,LEC,Ferrari,27.0,1.0,MEDIUM,27.0,6226.556,12.0,,,,,Unknown
2021,USA,Qatar,MAZ,Haas F1 Team,31.0,1.0,MEDIUM,31.0,6636.893,20.0,,,,,Unknown
2021,USA,Qatar,MSC,Haas F1 Team,22.0,1.0,SOFT,25.0,5799.323,20.0,,,,,Unknown
2021,USA,Qatar,NOR,McLaren,25.0,1.0,SOFT,28.0,6032.643,10.0,,,,,Unknown
2021,USA,Qatar,NOR,McLaren,49.0,2.0,HARD,24.0,8168.885,9.0,10.0,,,,Unknown
2021,USA,Qatar,OCO,Alpine,24.0,1.0,SOFT,27.0,5947.917,12.0,,,,,Unknown
2021,USA,Qatar,PER,Red Bull Racing,19.0,1.0,MEDIUM,19.0,5489.428,11.0,,,,,Unknown
2021,USA,Qatar,PER,Red Bull Racing,41.0,2.0,HARD,22.0,7456.085,6.0,11.0,,,,Unknown
2021,USA,Qatar,RAI,Alfa Romeo Racing,10.0,1.0,SOFT,10.0,4695.248,19.0,,,,,Unknown
2021,USA,Qatar,RAI,Alfa Romeo Racing,30.0,2.0,MEDIUM,20.0,6520.471,18.0,19.0,,,,Unknown
2021,USA,Qatar,RIC,McLaren,26.0,1.0,MEDIUM,26.0,6139.682,13.0,,,,,Unknown
2021,USA,Qatar,RUS,Williams,17.0,1.0,SOFT,17.0,5340.548,20.0,,,,,Unknown
2021,USA,Qatar,RUS,Williams,49.0,2.0,HARD,32.0,8257.276,19.0,20.0,,,,Unknown
2021,USA,Qatar,SAI,Ferrari,27.0,1.0,MEDIUM,30.0,6217.195,8.0,,,,,Unknown
2021,USA,Qatar,STR,Aston Martin,23.0,1.0,MEDIUM,23.0,5860.618,13.0,,,,,Unknown
2021,USA,Qatar,TSU,AlphaTauri,9.0,1.0,SOFT,12.0,4603.163,20.0,,,,,Unknown
2021,USA,Qatar,TSU,AlphaTauri,34.0,2.0,MEDIUM,25.0,6869.812,13.0,20.0,,,,Unknown
2021,USA,Qatar,VER,Red Bull Racing,17.0,1.0,MEDIUM,20.0,5283.444,2.0,,,,,Unknown
2021,USA,Qatar,VER,Red Bull Racing,41.0,2.0,HARD,24.0,7401.286,2.0,2.0,,,,Unknown
2021,USA,Qatar,VER,Red Bull Racing,55.0,3.0,MEDIUM,14.0,8640.184,2.0,2.0,,,,Unknown
2021,USA,Qatar,VET,Aston Martin,26.0,1.0,SOFT,29.0,6141.241,15.0,,,,,Unknown
2022,Abu Dhabi,Abu Dhabi,ALB,Williams,12.0,1.0,MEDIUM,12.0,4852.879,16.0,,,,,Unknown
2022,Abu Dhabi,Abu Dhabi,ALB,Williams,35.0,2.0,HARD,23.0,6981.825,12.0,16.0,,,,Unknown
2022,Abu Dhabi,Abu Dhabi,ALO,Alpine,19.0,1.0,MEDIUM,19.0,5492.556,7.0,,,,,Unknown
2022,Abu Dhabi,Abu Dhabi,ALO,Alpine,27.0,2.0,HARD,8.0,6242.95,10.0,7.0,,,,Unknown
2022,Abu Dhabi,Abu Dhabi,BOT,Alfa Romeo,30.0,1.0,HARD,30.0,6534.202,17.0,,,,,Unknown
2022,Abu Dhabi,Abu Dhabi,GAS,AlphaTauri,14.0,1.0,SOFT,14.0,5043.131,17.0,,,,,Unknown
2022,Abu Dhabi,Abu Dhabi,HAM,Mercedes,18.0,1.0,MEDIUM,18.0,5387.393,3.0,,,,,Unknown
2022,Abu Dhabi,Abu Dhabi,HAM,Mercedes,55.0,2.0,HARD,37.0,8785.564,8.0,3.0,,,,Unknown
2022,Abu Dhabi,Abu Dhabi,LAT,Williams,15.0,1.0,MEDIUM,15.0,5143.63,17.0,,,,,Unknown
2022,Abu Dhabi,Abu Dhabi,LAT,Williams,38.0,2.0,HARD,23.0,7309.488,19.0,17.0,,,,Unknown
2022,Abu Dhabi,Abu Dhabi,LAT,Williams,55.0,3.0,MEDIUM,17.0,8924.922,19.0,19.0,,,,Unknown
2022,Abu Dhabi,Abu Dhabi,LEC,Ferrari,21.0,1.0,MEDIUM,21.0,5649.606,1.0,,,,,Unknown
2022,Abu Dhabi,Abu Dhabi,MAG,Haas F1 Team,28.0,1.0,HARD,28.0,6352.982,18.0,,,,,Unknown
